bee,family,genus,species
Hoplitis_mitis,Campanulaceae,Campanula,Campanula rotundifolia
Hoplitis_mitis,Campanulaceae,Campanula,Campanula spicata
Hoplitis_mitis,Campanulaceae,Campanula,Campanula trachelium
Hoplitis_mocsaryi,Linaceae,Linum,Linum flavum
Hoplitis_mojavensis,Namaceae,Nama,NA
Hoplitis_mojavensis,Hydrophyllaceae,Phacelia,NA
Hoplitis_mojavensis,Fabaceae,Lotus,NA
Hoplitis_monstrabilis,Boraginaceae,Echium,NA
Hoplitis_mucida,Boraginaceae,Echium,NA
Hoplitis_mutica,Fabaceae,Astragalus,NA
Hoplitis_nanula,Boraginaceae,Cryptantha,NA
Hoplitis_nanula,Hydrophyllaceae,NA,NA
Hoplitis_nigrella,Boraginaceae,Cryptantha,NA
Hoplitis_nisa,Plantaginaceae,Antirrhineae,NA
Hoplitis_ochraceicornis,Boraginaceae,Echium,NA
Hoplitis_ochraceicornis,Fabaceae,NA,NA
Hoplitis_ochraceicornis,Lamiaceae,NA,NA
Hoplitis_ochraceicornis,Fabaceae,NA,NA
Hoplitis_ochraceicornis,Lamiaceae,NA,NA
Hoplitis_pallicornis,Boraginaceae,Echium,NA
Hoplitis_pallicornis,Fabaceae,NA,NA
Hoplitis_pallicornis,Campanulaceae,NA,NA
Hoplitis_palmarum,Boraginaceae,Cryptantha,NA
Hoplitis_palmarum,Hydrophyllaceae,Phacelia,NA
Hoplitis_papaveris,Campanulaceae,Campanula,Campanula glomerata
Hoplitis_papaveris,Campanulaceae,Campanula,Campanula rotundifolia
Hoplitis_papaveris,Asteraceae,Centaurea,Centaurea cyanus
Hoplitis_papaveris,Asteraceae,Centaurea,Centaurea jacea
Hoplitis_papaveris,Asteraceae,Centaurea,Centaurea scabiosa
Hoplitis_papaveris,Asteraceae,Cichorium,Cichorium intybus
Hoplitis_papaveris,Convolvulaceae,Convolvulus,Convolvulus arvensis
Hoplitis_papaveris,Cistaceae,Helianthemum,Helianthemum nummularium
Hoplitis_papaveris,Asteraceae,Hieracium,Hieracium pilosella
Hoplitis_papaveris,Papaveraceae,Papaver,Papaver rhoeas
Hoplitis_papaveris,Asteraceae,Picris,Picris hieracioides
Hoplitis_parana,Fabaceae,Crotalaria,NA
Hoplitis_parana,Fabaceae,NA,NA
Hoplitis_parana,Brassicaceae,NA,NA
Hoplitis_parana,Plantaginaceae,NA,NA
Hoplitis_paroselae,Fabaceae,Astragalus,NA
Hoplitis_paroselae,Fabaceae,Dalea,NA
Hoplitis_paroselae,Fabaceae,Psorothamnus,NA
Hoplitis_persica,Heliotropiaceae,Heliotropium,NA
Hoplitis_pici,Asparagaceae,Muscari,NA
Hoplitis_plagiostoma,Boraginaceae,Cryptantha,NA
Hoplitis_pygmaea,Boraginaceae,Cryptantha,NA
Hoplitis_pygmaea,Namaceae,Nama,NA
Hoplitis_ravouxi,Fabaceae,Lotus,Lotus corniculatus
Hoplitis_ravouxi,Fabaceae,Hippocrepis,Hippocrepis comosa
Hoplitis_ravouxi,Boraginaceae,Echium,NA
Hoplitis_ravouxi,Fabaceae,NA,NA
Hoplitis_ravouxi,Fabaceae,NA,NA
Hoplitis_ravouxi,Crassulaceae,NA,NA
Hoplitis_reducta,Boraginaceae,Cryptantha,NA
Hoplitis_remotula,Boraginaceae,Cryptantha,NA
Hoplitis_segura,Boraginaceae,Echium,NA
Hoplitis_segura,Plantaginaceae,Antirrhineae,NA
Hoplitis_segura,Fabaceae,NA,NA
Hoplitis_seminigra,Boraginaceae,Cryptantha,NA
Hoplitis_semirubra,Boraginaceae,Cryptantha,NA
Hoplitis_simplex,Hydrophyllaceae,Nemophila,NA
Hoplitis_simplex,Hydrophyllaceae,Phacelia,NA
Hoplitis_speculum,Plantaginaceae,Antirrhineae,NA
Hoplitis_spinulosa,Asteraceae,Buphthalmum,Buphthalmum salicifolium
Hoplitis_tenuiserrata,Fabaceae,NA,NA
Hoplitis_tridentata,Fabaceae,Lathyrus,Lathyrus latifolius
Hoplitis_tridentata,Fabaceae,Lathyrus,Lathyrus pratensis
Hoplitis_tridentata,Fabaceae,Lathyrus,Lathyrus sylvestris
Hoplitis_tridentata,Fabaceae,Lathyrus,Lathyrus tuberosus
Hoplitis_tridentata,Fabaceae,Lotus,Lotus corniculatus
Hoplitis_tridentata,Fabaceae,Medicago,Medicago sativa
Hoplitis_tridentata,Fabaceae,Melilotus,Melilotus albus
Hoplitis_tridentata,Fabaceae,Onobrychis,Onobrychis viciifolia
Hoplitis_tristis,Boraginaceae,Cryptantha,NA
Hoplitis_tuberculata,Fabaceae,Caragana,Caragana arborescens
Hoplitis_tuberculata,Fabaceae,Lotus,Lotus corniculatus
Hoplitis_tuberculata,Ranunculaceae,Anemone,Anemone nemorosa
Hoplitis_tuberculata,Asparagaceae,Convallaria,Convallaria majalis
Hoplitis_tuberculata,Rosaceae,Geum,Geum rivale
Hoplitis_tuberculata,Cistaceae,Helianthemum,Helianthemum nummularium
Hoplitis_tuberculata,Fabaceae,Hippocrepis,Hippocrepis comosa
Hoplitis_tuberculata,Fabaceae,Lathyrus,Lathyrus vernus
Hoplitis_tuberculata,Fabaceae,Lotus,Lotus corniculatus
Hoplitis_tuberculata,Fabaceae,Medicago,Medicago sativa
Hoplitis_tuberculata,Asparagaceae,Polygonatum,Polygonatum odoratum
Hoplitis_tuberculata,Fabaceae,Trifolium,Trifolium repens
Hoplitis_tuberculata,Ericaceae,Vaccinium,Vaccinium myrtillus
Hoplitis_tuberculata,Fabaceae,Vicia,Vicia sepium
Hoplitis_tuberculata,Violaceae,Viola,NA
Hoplitis_tuberculata,Rosaceae,Rubus,NA
Hoplitis_tuberculata,Rosaceae,Potentilla,NA
Hoplitis_tuberculata,Ranunculaceae,Ranunculus,NA
Hoplitis_tuberculata,Asteraceae,NA,NA
Hoplitis_uncaticornis,Fabaceae,Astragalus,NA
Hoplitis_villosa,Asteraceae,Carduus,Carduus defloratus
Hoplitis_villosa,Asteraceae,Centaurea,Centaurea pseudophrygia
Hoplitis_villosa,Asteraceae,Cichorium,Cichorium intybus
Hoplitis_villosa,Asteraceae,Cirsium,Cirsium vulgare
Hoplitis_villosa,Asteraceae,Crepis,Crepis biennis
Hoplitis_villosa,Asteraceae,Hieracium,Hieracium pilosella
Hoplitis_villosa,Asteraceae,Leontodon,Leontodon hispidus
Hoplitis_villosa,Asteraceae,Picris,Picris hieracioides
Hoplitis_villosa,Asteraceae,NA,NA
Hoplitis_villosa,Asteraceae,NA,NA
Hoplitis_wahrmani,Asteraceae,Centaurea,NA
Hoplitis_xerophila,Boraginaceae,Cryptantha,NA
Hoplitis_zonalis,Boraginaceae,Echium,NA
Hoplosmia_bidentata,Asteraceae,Cirsium,NA
Hoplosmia_bidentata,Asteraceae,Arctium,NA
Hoplosmia_bidentata,Asteraceae,Onopordum,NA
Hylaeus_alcyoneus,Proteaceae,Banksia,NA
Hylaeus_annularis,Asteraceae,Matricaria,Matricaria discoidea
Hylaeus_annularis,Asteraceae,Matricaria,Matricaria recutita
Hylaeus_annularis,Asteraceae,Solidago,Solidago canadensis
Hylaeus_annulatus,Rosaceae,Rubus,NA
Hylaeus_annulatus,Rosaceae,Spiraea,NA
Hylaeus_annulatus,Rosaceae,Potentilla,NA
Hylaeus_basalis,Rosaceae,Rubus,NA
Hylaeus_basalis,Rosaceae,Spiraea,NA
Hylaeus_basalis,Rosaceae,Potentilla,NA
Hylaeus_brevicornis,Resedaceae,Reseda,Reseda lutea
Hylaeus_communis,Amaryllidaceae,Allium,Allium senescens
Hylaeus_communis,Amaryllidaceae,Allium,Allium rotundum
Hylaeus_communis,Orobanchaceae,Odontites,Odontites vulgaris
Hylaeus_communis,Resedaceae,Reseda,Reseda lutea
Hylaeus_communis,Resedaceae,Reseda,Reseda luteola
Hylaeus_communis,Resedaceae,Reseda,Reseda odorata
Hylaeus_communis,Brassicaceae,Sinapis,Sinapis arvensis
Hylaeus_communis,Amaryllidaceae,Allium,Allium cepa
Hylaeus_communis,Amaryllidaceae,Allium,Allium obliquum
Hylaeus_communis,Amaryllidaceae,Allium,Allium sphaerocephalon
Hylaeus_communis,Apiaceae,Daucus,Daucus carota
Hylaeus_communis,Apiaceae,Aegopodium,Aegopodium podagraria
Hylaeus_communis,Apiaceae,Angelica,Angelica sylvestris
Hylaeus_communis,Apiaceae,Heracleum,Heracleum sphondylium
Hylaeus_communis,Asteraceae,Achillea,Achillea filipendulina
Hylaeus_communis,Asteraceae,Achillea,Achillea millefolium
Hylaeus_communis,Asteraceae,Cirsium,Cirsium arvense
Hylaeus_communis,Asteraceae,Cirsium,Cirsium vulgare
Hylaeus_communis,Asteraceae,Tanacetum,Tanacetum vulgare
Hylaeus_communis,Asteraceae,Crepis,Crepis biennis
Hylaeus_communis,Asteraceae,Scorzoneroides,Scorzoneroides autumnalis
Hylaeus_communis,Asteraceae,Solidago,Solidago canadensis
Hylaeus_communis,Boraginaceae,Echium,Echium vulgare
Hylaeus_communis,Brassicaceae,Sinapis,Sinapis arvensis
Hylaeus_communis,Campanulaceae,Campanula,Campanula rotundifolia
Hylaeus_communis,Campanulaceae,Jasione,Jasione montana
Hylaeus_communis,Crassulaceae,Sedum,Sedum acre
Hylaeus_communis,Crassulaceae,Sedum,Sedum album
Hylaeus_communis,Crassulaceae,Sedum,Sedum reflexum
Hylaeus_communis,Fagaceae,Quercus,Quercus robur
Hylaeus_communis,Lamiaceae,Galeopsis,Galeopsis angustifolia
Hylaeus_communis,Lythraceae,Lythrum,Lythrum salicaria
Hylaeus_communis,Ranunculaceae,Clematis,Clematis vitalba
Hylaeus_communis,Ranunculaceae,Ranunculus,Ranunculus sardous
Hylaeus_communis,Ranunculaceae,Ranunculus,Ranunculus bulbosus
Hylaeus_communis,Resedaceae,Reseda,Reseda lutea
Hylaeus_communis,Resedaceae,Reseda,Reseda luteola
Hylaeus_communis,Rosaceae,Potentilla,Potentilla erecta
Hylaeus_communis,Rosaceae,Prunus,Prunus laurocerasus
Hylaeus_communis,Rosaceae,Prunus,Prunus lusitanica
Hylaeus_communis,Rosaceae,Rubus,Rubus vestitus
Hylaeus_communis,Rosaceae,Rubus,Rubus vulgaris
Hylaeus_communis,Saxifragaceae,Saxifraga,Saxifraga granulata
Hylaeus_communis,Sapindaceae,Acer,Acer pseudoplatanus
Hylaeus_communis,Salicaceae,Salix,Salix alba
Hylaeus_communis,Asteraceae,Senecio,NA
Hylaeus_communis,Lamiaceae,Salvia,NA
Hylaeus_communis,Rhamnaceae,Rhamnus,NA
Hylaeus_communis,Ericaceae,NA,NA
Hylaeus_communis,Geraniaceae,NA,NA
Hylaeus_communis,Plumbaginaceae,NA,NA
Hylaeus_communis,Polygonaceae,NA,NA
Hylaeus_communis,Scrophulariaceae,NA,NA
Hylaeus_difficilis,Asteraceae,Dubautia,Dubautia menziesii
Hylaeus_difformis,Campanulaceae,Campanula,Campanula rotundifolia
Hylaeus_difformis,Boraginaceae,Echium,Echium vulgare
Hylaeus_difformis,Campanulaceae,Jasione,Jasione montana
Hylaeus_difformis,Rosaceae,Rubus,Rubus fruticosus
Hylaeus_difformis,Lamiaceae,Salvia,Salvia verticillata
Hylaeus_difformis,Asteraceae,Solidago,Solidago canadensis
Hylaeus_hyalinatus,Resedaceae,Reseda,Reseda lutea
Hylaeus_hyalinatus,Brassicaceae,Sinapis,Sinapis arvensis
Hylaeus_leptocephalus,Fabaceae,Melilotus,Melilotus albus
Hylaeus_nelumbonis,Nelumbonaceae,Nelumbo,NA
Hylaeus_nelumbonis,Nymphaeaceae,Nymphaea,NA
Hylaeus_nigritus,Asteraceae,Centaurea,Centaurea scabiosa
Hylaeus_nigritus,Asteraceae,Achillea,Achillea filipendulina
Hylaeus_nigritus,Asteraceae,Achillea,Achillea millefolium
Hylaeus_nigritus,Asteraceae,Anthemis,Anthemis arvensis
Hylaeus_nigritus,Asteraceae,Leucanthemum,Leucanthemum vulgare
Hylaeus_nigritus,Asteraceae,Leucanthemum,Leucanthemum vulgare
Hylaeus_nigritus,Asteraceae,Matricaria,Matricaria recutita
Hylaeus_nigritus,Asteraceae,Solidago,Solidago canadensis
Hylaeus_nigritus,Asteraceae,Tanacetum,Tanacetum parthenium
Hylaeus_nigritus,Asteraceae,Tanacetum,Tanacetum vulgare
Hylaeus_nigritus,Asteraceae,Tripleurospermum,Tripleurospermum perforatum
Hylaeus_nigritus,Asteraceae,Anthemis,Anthemis tinctoria
Hylaeus_nivicola,Asteraceae,Argyroxiphium,Argyroxiphium sandwicense
Hylaeus_nivicola,Ericaceae,Leptecophylla,Leptecophylla tameiameiae
Hylaeus_pectoralis,Rosaceae,Rubus,Rubus idaeus
Hylaeus_pectoralis,Scrophulariaceae,Scrophularia,Scrophularia nodosa
Hylaeus_punctulatissimus,Amaryllidaceae,Allium,Allium cepa
Hylaeus_punctulatissimus,Amaryllidaceae,Allium,Allium giganteum
Hylaeus_punctulatissimus,Amaryllidaceae,Allium,Allium senescens
Hylaeus_punctulatissimus,Amaryllidaceae,Allium,Allium porrum
Hylaeus_punctulatissimus,Amaryllidaceae,Allium,Allium rotundum
Hylaeus_punctulatissimus,Amaryllidaceae,Allium,Allium sphaerocephalon
Hylaeus_punctulatissimus,Liliaceae,NA,NA
Hylaeus_signatus,Resedaceae,Reseda,Reseda lutea
Hylaeus_signatus,Resedaceae,Reseda,Reseda luteola
Hylaeus_signatus,Resedaceae,Reseda,Reseda odorata
Hylaeus_sparsus,Apiaceae,NA,NA
Hylaeus_styriacus,Asteraceae,Matricaria,Matricaria recutita
Hylaeus_variegatus,Campanulaceae,Jasione,Jasione montana
Hylaeus_verticalis,Rosaceae,Rubus,NA
Hylaeus_verticalis,Rosaceae,Spiraea,NA
Hylaeus_verticalis,Rosaceae,Potentilla,NA
Hylaeus_volcanicus,Ericaceae,Leptecophylla,Leptecophylla tameiameiae
Hypanthidioides_arenaria,Passifloraceae,Turnera,Turnera subulata
Hypanthidioides_gregaria,Euphorbiaceae,Dalechampia,Dalechampia stipulacea
Hypanthidioides_gregaria,Asteraceae,Baccharis,NA
Hypanthidioides_gregaria,Fabaceae,Machaerium,NA
Hypanthidioides_gregaria,Fabaceae,Stylosanthes,NA
Hypanthidioides_gregaria,Fabaceae,Senna,NA
Icteranthidium_afrum,Asteraceae,NA,NA
Icteranthidium_afrum,Fabaceae,NA,NA
Icteranthidium_cimbiciforme,Asteraceae,NA,NA
Icteranthidium_cimbiciforme,Asteraceae,NA,NA
Icteranthidium_fedtschenkoi,Asteraceae,NA,NA
Icteranthidium_ferrugineum,Fabaceae,NA,NA
Icteranthidium_ferrugineum,Lamiaceae,NA,NA
Icteranthidium_ferrugineum,Asteraceae,NA,NA
Icteranthidium_ferrugineum,Apiaceae,NA,NA
Icteranthidium_ferrugineum,Scrophulariaceae,NA,NA
Icteranthidium_grohmanni,Lamiaceae,NA,NA
Icteranthidium_grohmanni,Asteraceae,NA,NA
Icteranthidium_grohmanni,Apiaceae,NA,NA
Icteranthidium_grohmanni,Scrophulariaceae,NA,NA
Icteranthidium_laterale,Asteraceae,Cirsium,NA
Icteranthidium_laterale,Asteraceae,Onopordum,NA
Icteranthidium_laterale,Asteraceae,Carduus,NA
Icteranthidium_laterale,Asteraceae,NA,NA
Icteranthidium_limbiferum,Fabaceae,NA,NA
Icteranthidium_limbiferum,Asteraceae,NA,NA
Icteranthidium_limbiferum,Asteraceae,NA,NA
Icteranthidium_limbiferum,Chenopodiaceae,NA,NA
Icteranthidium_limbiferum,Apiaceae,NA,NA
Icteranthidium_ovasi,Asteraceae,NA,NA
Icteranthidium_ovasi,Asteraceae,NA,NA
Icteranthidium_ovasi,Chenopodiaceae,NA,NA
Lanthanomelissa_completa,Cactaceae,Opuntia,Opuntia monacantha
Lanthanomelissa_completa,Cactaceae,Opuntia,Opuntia viridirubra
Lasioglossum_aberrans,Onagraceae,Oenothera,NA
Lasioglossum_acanthostomum,Molluginaceae,Adenogramma,Adenogramma glomerata
Lasioglossum_acanthostomum,Asphodelaceae,Trachyandra,NA
Lasioglossum_aeratum,Asteraceae,Achillea,Achillea millefolium
Lasioglossum_aeratum,Apiaceae,Daucus,Daucus carota
Lasioglossum_aeratum,Rosaceae,Potentilla,Potentilla argentea
Lasioglossum_albipes,Asteraceae,Achillea,Achillea millefolium
Lasioglossum_albipes,Apiaceae,Anthriscus,Anthriscus sylvestris
Lasioglossum_albipes,Asteraceae,Bellis,Bellis perennis
Lasioglossum_albipes,Campanulaceae,Campanula,Campanula rotundifolia
Lasioglossum_albipes,Asteraceae,Centaurea,Centaurea jacea
Lasioglossum_albipes,Asteraceae,Centaurea,Centaurea scabiosa
Lasioglossum_albipes,Asteraceae,Centaurea,Centaurea stoebe
Lasioglossum_albipes,Asteraceae,Cichorium,Cichorium intybus
Lasioglossum_albipes,Asteraceae,Cirsium,Cirsium vulgare
Lasioglossum_albipes,Asteraceae,Crepis,Crepis biennis
Lasioglossum_albipes,Apiaceae,Daucus,Daucus carota
Lasioglossum_albipes,Asteraceae,Hieracium,Hieracium aurantiacum
Lasioglossum_albipes,Asteraceae,Hypochaeris,Hypochaeris radicata
Lasioglossum_albipes,Caprifoliaceae,Knautia,Knautia arvensis
Lasioglossum_albipes,Asteraceae,Leontodon,Leontodon autumnalis
Lasioglossum_albipes,Plantaginaceae,Plantago,Plantago media
Lasioglossum_albipes,Rosaceae,Prunus,Prunus spinosa
Lasioglossum_albipes,Ranunculaceae,Ranunculus,Ranunculus acris
Lasioglossum_albipes,Caprifoliaceae,Scabiosa,Scabiosa columbaria
Lasioglossum_albipes,Asteraceae,Scorzonera,Scorzonera humilis
Lasioglossum_albipes,Brassicaceae,Sinapis,Sinapis arvensis
Lasioglossum_albipes,Caryophyllaceae,Stellaria,Stellaria holostea
Lasioglossum_albipes,Asteraceae,Taraxacum,Taraxacum officinale
Lasioglossum_albocinctum,Asteraceae,Centaurea,Centaurea scabiosa
Lasioglossum_albocinctum,Boraginaceae,Echium,Echium vulgare
Lasioglossum_albocinctum,Cistaceae,Helianthemum,Helianthemum nummularium
Lasioglossum_antiochense,Onagraceae,Oenothera,NA
Lasioglossum_brevicorne,Asteraceae,Leontodon,Leontodon autumnalis
Lasioglossum_brevicorne,Asteraceae,Hieracium,Hieracium pilosella
Lasioglossum_brevicorne,Asteraceae,Taraxacum,Taraxacum officinale
Lasioglossum_calceatum,Asteraceae,Crepis,Crepis capillaris
Lasioglossum_calceatum,Sapindaceae,Aesculus,Aesculus hippocastanum
Lasioglossum_calceatum,Brassicaceae,Isatis,Isatis tinctoria
Lasioglossum_calceatum,Asteraceae,Achillea,Achillea millefolium
Lasioglossum_calceatum,Ranunculaceae,Adonis,Adonis vernalis
Lasioglossum_calceatum,Apiaceae,Aegopodium,Aegopodium podagraria
Lasioglossum_calceatum,Asparagaceae,Anthericum,Anthericum ramosum
Lasioglossum_calceatum,Asteraceae,Bellis,Bellis perennis
Lasioglossum_calceatum,Boraginaceae,Borago,Borago officinalis
Lasioglossum_calceatum,Brassicaceae,Cardamine,Cardamine pratensis
Lasioglossum_calceatum,Asteraceae,Centaurea,Centaurea jacea
Lasioglossum_calceatum,Asteraceae,Centaurea,Centaurea montana
Lasioglossum_calceatum,Asteraceae,Centaurea,Centaurea scabiosa
Lasioglossum_calceatum,Asteraceae,Cichorium,Cichorium intybus
Lasioglossum_calceatum,Asteraceae,Cirsium,Cirsium vulgare
Lasioglossum_calceatum,Ranunculaceae,Clematis,Clematis vitalba
Lasioglossum_calceatum,Asteraceae,Crepis,Crepis capillaris
Lasioglossum_calceatum,Ericaceae,Erica,Erica tetralix
Lasioglossum_calceatum,Asteraceae,Erigeron,Erigeron annuus
Lasioglossum_calceatum,Apiaceae,Eryngium,Eryngium planum
Lasioglossum_calceatum,Rosaceae,Fragaria,Fragaria vesca
Lasioglossum_calceatum,Liliaceae,Gagea,Gagea villosa
Lasioglossum_calceatum,Geraniaceae,Geranium,Geranium robertianum
Lasioglossum_calceatum,Apiaceae,Heracleum,Heracleum sphondylium
Lasioglossum_calceatum,Asteraceae,Hieracium,Hieracium pilosella
Lasioglossum_calceatum,Hypericaceae,Hypericum,Hypericum perforatum
Lasioglossum_calceatum,Campanulaceae,Jasione,Jasione montana
Lasioglossum_calceatum,Caprifoliaceae,Knautia,Knautia arvensis
Lasioglossum_calceatum,Asteraceae,Leontodon,Leontodon autumnalis
Lasioglossum_calceatum,Asteraceae,Leucanthemum,Leucanthemum vulgare
Lasioglossum_calceatum,Asteraceae,Inula,Inula conyza
Lasioglossum_calceatum,Primulaceae,Lysimachia,Lysimachia punctata
Lasioglossum_calceatum,Rosaceae,Malus,Malus domestica
Lasioglossum_calceatum,Asparagaceae,Ornithogalum,Ornithogalum umbellatum
Lasioglossum_calceatum,Papaveraceae,Papaver,Papaver rhoeas
Lasioglossum_calceatum,Asteraceae,Picris,Picris hieracioides
Lasioglossum_calceatum,Plantaginaceae,Plantago,Plantago lanceolata
Lasioglossum_calceatum,Rosaceae,Potentilla,Potentilla fruticosa
Lasioglossum_calceatum,Rosaceae,Potentilla,Potentilla neumanniana
Lasioglossum_calceatum,Rosaceae,Potentilla,Potentilla reptans
Lasioglossum_calceatum,Ranunculaceae,Ranunculus,Ranunculus acris
Lasioglossum_calceatum,Ranunculaceae,Ranunculus,Ranunculus ficaria
Lasioglossum_calceatum,Ranunculaceae,Ranunculus,Ranunculus montanus
Lasioglossum_calceatum,Rosaceae,Rubus,Rubus fruticosus
Lasioglossum_calceatum,Salicaceae,Salix,Salix aurita
Lasioglossum_calceatum,Salicaceae,Salix,Salix caprea
Lasioglossum_calceatum,Salicaceae,Salix,Salix cinerea
Lasioglossum_calceatum,Salicaceae,Salix,Salix repens
Lasioglossum_calceatum,Lamiaceae,Salvia,Salvia verticillata
Lasioglossum_calceatum,Brassicaceae,Sinapis,Sinapis arvensis
Lasioglossum_calceatum,Caryophyllaceae,Stellaria,Stellaria holostea
Lasioglossum_calceatum,Asteraceae,Tanacetum,Tanacetum vulgare
Lasioglossum_calceatum,Asteraceae,Taraxacum,Taraxacum officinale
Lasioglossum_calceatum,Asteraceae,Tussilago,Tussilago farfara
Lasioglossum_claripenne,Aizoaceae,Malephora,Malephora purpureocrocea
Lasioglossum_claripenne,Asteraceae,Rhynchopsidium,Rhynchopsidium pumilum
Lasioglossum_claripenne,Asteraceae,Pteronia,Pteronia incana
Lasioglossum_claripenne,Asteraceae,Chrysocoma,Chrysocoma ciliata
Lasioglossum_claripenne,Asteraceae,Helichrysum,Helichrysum stellatum
Lasioglossum_claripenne,Asteraceae,Amellus,Amellus microglossus
Lasioglossum_claripenne,Asteraceae,Dimorphotheca,Dimorphotheca pluvialis
Lasioglossum_claripenne,Asteraceae,Osteospermum,Osteospermum clandestinum
Lasioglossum_claripenne,Asteraceae,Didelta,Didelta carnosa
Lasioglossum_claripenne,Asteraceae,Pteronia,Pteronia glauca
Lasioglossum_claripenne,Asteraceae,Gorteria,Gorteria diffusa
Lasioglossum_claripenne,Asteraceae,Hirpicium,Hirpicium alienatum
Lasioglossum_claripenne,Asteraceae,Gazania,Gazania lichtensteinii
Lasioglossum_claripenne,Zygophyllaceae,Zygophyllum,Zygophyllum foetidum
Lasioglossum_claripenne,Aizoaceae,Ruschia,NA
Lasioglossum_claripenne,Asteraceae,Senecio,NA
Lasioglossum_claripenne,Asteraceae,Felicia,NA
Lasioglossum_claripenne,Asteraceae,Oedera,NA
Lasioglossum_claripenne,Asteraceae,Euryops,NA
Lasioglossum_claripenne,Asteraceae,Rosenia,NA
Lasioglossum_claripenne,Asteraceae,Leysera,NA
Lasioglossum_claripenne,Asteraceae,Ursinia,NA
Lasioglossum_claripenne,Asteraceae,Chrysanthemoides,NA
Lasioglossum_claripenne,Asteraceae,Arctotis,NA
Lasioglossum_claripenne,Oxalidaceae,NA,NA
Lasioglossum_clypeare,Asteraceae,Centaurea,Centaurea cyanus
Lasioglossum_clypeare,Asteraceae,Centaurea,Centaurea jacea
Lasioglossum_clypeare,Asteraceae,Centaurea,Centaurea scabiosa
Lasioglossum_clypeare,Boraginaceae,Echium,Echium vulgare
Lasioglossum_clypeare,Lamiaceae,Stachys,Stachys recta
Lasioglossum_clypeare,Salicaceae,Salix,NA
Lasioglossum_collegum,Oxalidaceae,Oxalis,NA
Lasioglossum_convexiusculum,Campanulaceae,Campanula,Campanula rotundifolia
Lasioglossum_convexiusculum,Asteraceae,Centaurea,Centaurea cyanus
Lasioglossum_convexiusculum,Asteraceae,Centaurea,Centaurea scabiosa
Lasioglossum_convexiusculum,Rubiaceae,Galium,Galium verum
Lasioglossum_convexiusculum,Asteraceae,Picris,Picris hieracioides
Lasioglossum_convexiusculum,Lamiaceae,Salvia,Salvia pratensis
Lasioglossum_costulatum,Campanulaceae,Campanula,Campanula sibirica
Lasioglossum_costulatum,Campanulaceae,Campanula,Campanula glomerata
Lasioglossum_costulatum,Campanulaceae,Campanula,Campanula persicifolia
Lasioglossum_costulatum,Campanulaceae,Campanula,Campanula rapunculoides
Lasioglossum_costulatum,Campanulaceae,Campanula,Campanula rapunculus
Lasioglossum_costulatum,Campanulaceae,Campanula,Campanula rotundifolia
Lasioglossum_costulatum,Campanulaceae,Campanula,Campanula trachelium
Lasioglossum_costulatum,Campanulaceae,Jasione,Jasione montana
Lasioglossum_deceptum,Asteraceae,Dimorphotheca,Dimorphotheca pluvialis
Lasioglossum_deceptum,Asteraceae,Osteospermum,Osteospermum clandestinum
Lasioglossum_deceptum,Asteraceae,Didelta,Didelta carnosa
Lasioglossum_deceptum,Asteraceae,Ursinia,NA
Lasioglossum_deceptum,Asteraceae,Chrysanthemoides,NA
Lasioglossum_deceptum,Asteraceae,Arctotis,NA
Lasioglossum_discretulum,Amaryllidaceae,Brunsvigia,Brunsvigia bosmaniae
Lasioglossum_elegans,Lamiaceae,NA,NA
Lasioglossum_fratellus,Ericaceae,Vaccinium,Vaccinium myrtillus
Lasioglossum_fratellus,Ericaceae,Vaccinium,Vaccinium vitis-idaea
Lasioglossum_fulvicorne,Boraginaceae,Borago,Borago officinalis
Lasioglossum_fulvicorne,Ericaceae,Calluna,Calluna vulgaris
Lasioglossum_fulvicorne,Asteraceae,Taraxacum,Taraxacum officinale
Lasioglossum_fulvicorne,Asteraceae,Cichorium,Cichorium intybus
Lasioglossum_fulvicorne,Rosaceae,Malus,Malus domestica
Lasioglossum_fulvicorne,Rosaceae,Potentilla,Potentilla neumanniana
Lasioglossum_fulvicorne,Rosaceae,Potentilla,Potentilla reptans
Lasioglossum_fulvicorne,Brassicaceae,Sinapis,Sinapis arvensis
Lasioglossum_fulvicorne,Asteraceae,Solidago,Solidago canadensis
