providedName,finalName,geo_informed
Exomalopsis interrupta,Anthophorula interrupta,FALSE
Exomalopsis magna,Exomalopsis snowi,FALSE
Exomalopsis occipitalis,Exomalopsis snowi,FALSE
Exomalopsis parva,Anthophorula parva,FALSE
Exomalopsis rufiventris,Anthophorula rufiventris,FALSE
Exomalopsis scapalis,Anthophorula scapalis,FALSE
Exomalopsis sidae,Anthophorula sidae,FALSE
Exomalopsis thermalis,Exomalopsis mellipes,FALSE
Exomalopsis torticornis,Anthophorula torticornis,FALSE
Exomalopsis tricinctula,Anthophorula tricinctula,FALSE
Exomalopsis zexmeniae,Exomalopsis analis,FALSE
Greeleyella occidentalis,Panurginus occidentalis,FALSE
Greeleyella potentillae,Panurginus potentillae,FALSE
Halictoides ilicifoliae,Hesperapis ilicifoliae,FALSE
Halictoides mulleri,Dufourea mulleri,FALSE
Halictoides oryx,Dufourea oryx,FALSE
Halictoides saundersi,Dufourea saundersi,FALSE
Halictoides tinsleyi,Dufourea tinsleyi,FALSE
Halictoides virgatus,Dufourea virgata,FALSE
Halictoides viridescens,Dufourea viridescens,FALSE
Halictus abanci,Lasioglossum abanci,FALSE
Halictus absimilis,Lasioglossum absimile,FALSE
Halictus abundus,Lasioglossum laevissimum,FALSE
Halictus academicus,Lasioglossum zephyrus,FALSE
Halictus accentus,Lasioglossum sagax,FALSE
Halictus actinosus,Lasioglossum actinosum,FALSE
Halictus actuarius,Lasioglossum semicaeruleum,FALSE
Halictus admirandus,Lasioglossum admirandum,FALSE
Halictus albipennis,Lasioglossum albipenne,FALSE
Halictus albohirtus,Lasioglossum albohirtum,FALSE
Halictus alius,Lasioglossum aliud,FALSE
Halictus angustior,Lasioglossum angustius,FALSE
Halictus apertus,Lasioglossum versatum,FALSE
Halictus arapahonum,Halictus confusus,FALSE
Halictus arcanus,Lasioglossum arcanum,FALSE
Halictus arizonensis,Lasioglossum arizonense,FALSE
Halictus astutus,Lasioglossum laevissimum,FALSE
Halictus athabascensis,Lasioglossum athabascense,FALSE
Halictus bardus,Lasioglossum bardum,FALSE
Halictus basilicus,Lasioglossum albipenne,FALSE
Halictus brimleyi,Lasioglossum bruneri,FALSE
Halictus brunneiventris,Lasioglossum brunneiventre,FALSE
Halictus brycinci,Lasioglossum perpunctatum,FALSE
Halictus caducus,Lasioglossum caducum,FALSE
Halictus callidus,Lasioglossum callidum,FALSE
Halictus catalinensis,Halictus tripartitus,FALSE
Halictus clematisellus,Lasioglossum clematisellum,FALSE
Halictus coactus,Lasioglossum coactum,FALSE
Halictus conanthi,Conanthalictus conanthi,FALSE
Halictus connexus,Lasioglossum connexum,FALSE
Halictus consonus,Lasioglossum versans,FALSE
Halictus cordleyi,Lasioglossum cordleyi,FALSE
Halictus coronadensis,Lasioglossum petrellum,FALSE
Halictus crassiceps,Lasioglossum crassiceps,FALSE
Halictus craterus,Lasioglossum zonulum,FALSE
Halictus cressonii,Lasioglossum cressonii,FALSE
Halictus cyaneiceps,Lasioglossum desertum,FALSE
Halictus cyaneonotus,Lasioglossum cyaneonotus,FALSE
Halictus daggetti,Lasioglossum daggetti,FALSE
Halictus dasiphorae,Lasioglossum dasiphorae,FALSE
Halictus disparilis,Lasioglossum disparile,FALSE
Halictus diversopunctatus,Lasioglossum diversopunctatum,FALSE
Halictus ellisiae,Lasioglossum ellisiae,FALSE
Halictus evestigatus,Lasioglossum pavoninum,FALSE
Halictus exalbidus,Lasioglossum semicaeruleum,FALSE
Halictus forbesii,Lasioglossum forbesii,FALSE
Halictus fraserae,Halictus virgatellus,FALSE
Halictus fulgidus,Lasioglossum truncatum,FALSE
Halictus galei,Lasioglossum occidentale,FALSE
Halictus gaudialis,Lasioglossum tegulariforme,FALSE
Halictus genuinus,Lasioglossum versatum,FALSE
Halictus graenicheri,Lasioglossum pictum,FALSE
Halictus grinnelli,Lasioglossum grinnelli,FALSE
Halictus halophitus,Lasioglossum halophitus,FALSE
Halictus helianthi,Lasioglossum tegulariforme,FALSE
Halictus hemimelas,Lasioglossum hemimelas,FALSE
Halictus hortensis,Lasioglossum imitatum,FALSE
Halictus hudsoniellus,Lasioglossum hudsoniellum,FALSE
Halictus hunteri,Lasioglossum hunteri,FALSE
Halictus hyalinus,Lasioglossum hyalinum,FALSE
Halictus impavidus,Lasioglossum impavidum,FALSE
Halictus impurus,Lasioglossum zephyrus,FALSE
Halictus incompletus,Lasioglossum incompletum,FALSE
Halictus inconditus,Lasioglossum inconditum,FALSE
Halictus insolitus,Lasioglossum insolitum,FALSE
Halictus insulsus,Lasioglossum ruidosense,FALSE
Halictus kincaidii,Lasioglossum kincaidii,FALSE
Halictus lactineus,Lasioglossum albipenne,FALSE
Halictus latifrons,Lasioglossum argemonis,FALSE
Halictus latus,Lasioglossum lineatulum,FALSE
Halictus lepidii,Lasioglossum lepidii,FALSE
Halictus lineatulus,Lasioglossum lineatulum,FALSE
Halictus longicornis,Lasioglossum longicorne,FALSE
Halictus mactus,Lasioglossum mactum,FALSE
Halictus malinus,Lasioglossum simplex,FALSE
Halictus marinus,Lasioglossum marinum,FALSE
Halictus mellipes,Lasioglossum mellipes,FALSE
Halictus meritus,Lasioglossum tenax,FALSE
Halictus merosus,Lasioglossum merosum,FALSE
Halictus mollis,Lasioglossum molle,FALSE
Halictus morrilli,Lasioglossum morrilli,FALSE
Halictus nelumbonis,Lasioglossum nelumbonis,FALSE
Halictus nevadensis,Lasioglossum nevadense,FALSE
Halictus niger,Lasioglossum nigrum,FALSE
Halictus nigrescens,Lasioglossum nigrescens,FALSE
Halictus nubilis,Lasioglossum albipenne,FALSE
Halictus obnubilus,Lasioglossum obnubilum,FALSE
Halictus oceanicus,Lasioglossum oceanicum,FALSE
Halictus oenotherae,Lasioglossum oenotherae,FALSE
Halictus olivarius,Halictus confusus,FALSE
Halictus ovaliceps,Lasioglossum ovaliceps,FALSE
Halictus paululus,Lasioglossum paululum,FALSE
Halictus pavoninus,Lasioglossum pavoninum,FALSE
Halictus pecosensis,Lasioglossum pecosense,FALSE
Halictus pensitus,Lasioglossum pensitum,FALSE
Halictus peralpinus,Lasioglossum peralpinum,FALSE
Halictus peraltus,Lasioglossum peraltum,FALSE
Halictus perparvus,Lasioglossum perparvum,FALSE
Halictus petrellus,Lasioglossum petrellum,FALSE
Halictus phaceliarum,Lasioglossum laevissimum,FALSE
Halictus pictus,Lasioglossum pictum,FALSE
Halictus pikei,Lasioglossum pavoninum,FALSE
Halictus planatus,Lasioglossum planatum,FALSE
Halictus politissimus,Lasioglossum connexum,FALSE
Halictus praepes,Lasioglossum laevissimum,FALSE
Halictus pruinosiformis,Lasioglossum semicaeruleum,FALSE
Halictus pudicus,Lasioglossum pudicum,FALSE
Halictus punctatoventris,Lasioglossum punctatoventre,FALSE
Halictus quebecensis,Lasioglossum quebecense,FALSE
Halictus regis,Lasioglossum regis,FALSE
Halictus robustus,Lasioglossum robustum,FALSE
Halictus ruficornis,Lasioglossum ruficorne,FALSE
Halictus rugosus,Lasioglossum hartii,FALSE
Halictus sagax,Lasioglossum sagax,FALSE
Halictus sansoni,Halictus virgatellus,FALSE
Halictus scrophulariae,Lasioglossum testaceum,FALSE
Halictus sedi,Lasioglossum sedi,FALSE
Halictus semicaeruleus,Lasioglossum semicaeruleum,FALSE
Halictus sisymbrii,Lasioglossum sisymbrii,FALSE
Halictus stultus,Lasioglossum imitatum,FALSE
Halictus succinipennis,Lasioglossum succinipenne,FALSE
Halictus supranitens,Lasioglossum supranitens,FALSE
Halictus swenki,Lasioglossum swenki,FALSE
Halictus tegulariformis,Lasioglossum tegulariforme,FALSE
Halictus tegularis,Lasioglossum tegulare,FALSE
Halictus tenax,Lasioglossum tenax,FALSE
Halictus titusi,Lasioglossum titusi,FALSE
Halictus tranquillus,Lasioglossum laevissimum,FALSE
Halictus typographicus,Halictus virgatellus,FALSE
Halictus unicus,Lasioglossum lineatulum,FALSE
Halictus vachali,Lasioglossum glabriventre,FALSE
Halictus vaporellus,Lasioglossum vaporellum,FALSE
Halictus veganus,Lasioglossum veganum,FALSE
Halictus versans,Lasioglossum versans,FALSE
Halictus vierecki,Lasioglossum vierecki,FALSE
Halictus vintonensis,Lasioglossum zephyrus,FALSE
Halictus viridatulus,Lasioglossum viridatulum,FALSE
Halictus viridatus,Lasioglossum viridatum,FALSE
Heriades albicinctum,Chelostoma californicum,FALSE
Heriades asteris,Heriades variolosa,FALSE
Heriades bigeloviae,Ashmeadiella bigeloviae,FALSE
Heriades cactorum,Ashmeadiella cactorum,FALSE
Heriades crawfordi,Heriades leavitti,FALSE
Heriades cubiceps,Ashmeadiella cubiceps,FALSE
Heriades denticulatum,Ashmeadiella bucconis,FALSE
Heriades meliloti,Ashmeadiella meliloti,FALSE
Heriades odontura,Chelostoma californicum,FALSE
Heriades prosopidis,Ashmeadiella prosopidis,FALSE
Heriades rotundiceps,Ashmeadiella bucconis,FALSE
Heriades semirubra,Hoplitis semirubra,FALSE
Heriades simplex,Hoplitis simplex,FALSE
Hesperapis nitidula,Hesperapis fuchsi,FALSE
Hesperapis wilmattae,Hesperapis fuchsi,FALSE
Heteranthidium cordaticeps,Trachusa cordaticeps,FALSE
Heterosarus aristatus,Pseudopanurgus aristatus,FALSE
Heterosarus bakeri,Pseudopanurgus bakeri,FALSE
Heterosarus helianthi,Pseudopanurgus helianthi,FALSE
Hexepeolus mojavensis,Hexepeolus rhodogyne,FALSE
Holcopasites acanthochilus,Holcopasites eamia,FALSE
Holcopasites pratti,Holcopasites illinoiensis,FALSE
Holcopasites pseudocarinatus,Holcopasites calliopsidis,FALSE
Holcopasites texanus,Holcopasites eamia,FALSE
Hoplitella pentamera,Hoplitis howardi,FALSE
Hoplitis gleasoni,Hoplitis simplex,FALSE
Hoplitis graceae,Hoplitis pilosifrons,FALSE
Hoplitis mazourka,Hoplitis mojavensis,FALSE
Hoplitis mescalerium,Hoplitis truncata,FALSE
Hoplitis monardae,Hoplitis spoliata,FALSE
Hylaeus bisinuatus,Hylaeus leptocephalus,FALSE
Hylaeus ellipticus,Hylaeus annulatus,FALSE
Hylaeus gaigei,Hylaeus modestus,FALSE
Hylaeus hydrangeae,Hylaeus georgicus,FALSE
Hylaeus metopii,Hylaeus formosus,FALSE
Hylaeus oregonensis,Hylaeus nevadensis,FALSE
Hylaeus tuertonis,Hylaeus wootoni,FALSE
Hypomacrotera andradensis,Calliopsis subalpina,FALSE
Lasioglossum actuarium,Lasioglossum semicaeruleum,FALSE
Lasioglossum apertum,Lasioglossum versatum,FALSE
Lasioglossum asteris,Lasioglossum lionotus,FALSE
Lasioglossum atlanticum,Lasioglossum hitchensi,FALSE
Lasioglossum brassicae,Lasioglossum disparile,FALSE
Lasioglossum delectatum,Lasioglossum cressonii,FALSE
Lasioglossum disabanci,Lasioglossum tenax,FALSE
Lasioglossum divergens,Lasioglossum macoupinense,FALSE
Lasioglossum genuinum,Lasioglossum versatum,FALSE
Lasioglossum latum,Lasioglossum lineatulum,FALSE
Lasioglossum meritum,Lasioglossum tenax,FALSE
Lasioglossum nymphaearum,Lasioglossum oceanicum,FALSE
Lasioglossum oleosum,Lasioglossum semibrunneum,FALSE
Lasioglossum perpunctatulum,Lasioglossum subversans,FALSE
Lasioglossum pilosellum,Lasioglossum albohirtum,FALSE
Lasioglossum pruinosiforme,Lasioglossum semicaeruleum,FALSE
Lasioglossum robertsonellum,Lasioglossum longifrons,FALSE
Lasioglossum scrophulariae,Lasioglossum testaceum,FALSE
Lasioglossum supraclypeatum,Lasioglossum foveolatum,FALSE
Lasioglossum timberlakei,Lasioglossum californicum,FALSE
Lasioglossum tracyi,Lasioglossum inconditum,FALSE
Lasioglossum zophops,Lasioglossum smilacinae,FALSE
Lithurgus apicalis,Lithurgopsis apicalis,FALSE
Lithurgus echinocacti,Lithurgopsis echinocacti,FALSE
Lithurgus gibbosus,Lithurgopsis gibbosa,FALSE
Lithurgus listrotus,Lithurgopsis listrota,FALSE
Lithurgus littoralis,Lithurgopsis littoralis,FALSE
Lithurgus planifrons,Lithurgopsis planifrons,FALSE
Macropis longilingua,Macropis ciliata,FALSE
Macrotera californica,Perdita californica,FALSE
Macrotera cephalotes,Perdita cephalotes,FALSE
Macrotera megacephala,Macrotera texana,FALSE
Megachile abducta,Megachile sidalceae,FALSE
Megachile addubitans,Megachile zaptlana,FALSE
Megachile alamosana,Megachile anograe,FALSE
Megachile albula,Megachile gemula,FALSE
Megachile angelica,Megachile subnigra,FALSE
Megachile aspera,Megachile relativa,FALSE
Megachile astata,Megachile gravita,FALSE
Megachile avara,Megachile gemula,FALSE
Megachile bishoppi,Megachile townsendiana,FALSE
Megachile calogaster,Megachile melanophaea,FALSE
Megachile chrysothamni,Megachile manifesta,FALSE
Megachile coreopsana,Megachile deflexa,FALSE
Megachile decipiens,Megachile inermis,FALSE
Megachile disparilis,Megachile pugnata,FALSE
Megachile disparipennis,Megachile chichimeca,FALSE
Megachile duplexa,Megachile odontostoma,FALSE
Megachile emoryi,Megachile fortis,FALSE
Megachile exclamans,Megachile relativa,FALSE
Megachile facunda,Megachile parallela,FALSE
Megachile floridensis,Megachile bahamensis,FALSE
Megachile gabrielensis,Megachile pascoensis,FALSE
Megachile generosa,Megachile texana,FALSE
Megachile giliae,Megachile circumcincta,FALSE
Megachile grandis,Megachile policaris,FALSE
Megachile helianthi,Megachile montivaga,FALSE
Megachile howardi,Megachile newberryae,FALSE
Megachile indianorum,Megachile deflexa,FALSE
Megachile infragilis,Megachile centuncularis,FALSE
Megachile kallstroemiae,Megachile albitarsis,FALSE
Megachile lucrosa,Megachile pugnata,FALSE
Megachile manumuskin,Megachile addenda,FALSE
Megachile megagyna,Megachile deflexa,FALSE
Megachile morio,Megachile pruina,FALSE
Megachile moschata,Megachile subnigra,FALSE
Megachile murinella,Megachile gentilis,FALSE
Megachile neglecta,Megachile rubi,FALSE
Megachile newelli,Megachile albitarsis,FALSE
Megachile nivalis,Megachile lapponica,FALSE
Megachile nupta,Megachile brevis,FALSE
Megachile optiva,Megachile albitarsis,FALSE
Megachile osmioides,Ashmeadiella bucconis,FALSE
Megachile pararubi,Megachile sabinensis,FALSE
Megachile paratexana,Megachile comata,FALSE
Megachile penicillata,Megachile georgica,FALSE
Megachile perbrevis,Megachile brevis,FALSE
Megachile pinguis,Megachile pruina,FALSE
Megachile redlandica,Megachile alata,FALSE
Megachile sapellonis,Megachile inermis,FALSE
Megachile sayi,Megachile inimica,FALSE
Megachile schismatura,Megachile lippiae,FALSE
Megachile semilaurita,Megachile anograe,FALSE
Megachile shermani,Megachile pruina,FALSE
Megachile smithi,Megachile palmensis,FALSE
Megachile subanograe,Megachile sublaurita,FALSE
Megachile subspinotulata,Megachile spinotulata,FALSE
Megachile tephrosiana,Megachile ingenua,FALSE
Megachile timberlakei,Megachile pusilla,FALSE
Megachile tucsonensis,Megachile adelphodonta,FALSE
Megachile variolosa,Heriades variolosa,FALSE
Megachile virginiana,Megachile apicalis,FALSE
Megachile wootoni,Megachile melanophaea,FALSE
Megacilissa gloriosa,Protoxaea gloriosa,FALSE
Megandrena koebelei,Ancylandrena koebelei,FALSE
Megandrena larreae,Ancylandrena larreae,FALSE
Melecta maculata,Zacosmia maculata,FALSE
Melissodes acerba,Eucera acerba,FALSE
Melissodes actuosa,Eucera actuosa,FALSE
Melissodes afflicta,Diadasia afflicta,FALSE
Melissodes albata,Tetraloniella albata,FALSE
Melissodes albocincta,Tetraloniella eriocarpi,FALSE
Melissodes apacha,Diadasia diminuta,FALSE
Melissodes atraticornis,Melissodes confusus,FALSE
Melissodes aurigenia,Melissodes agilis,FALSE
Melissodes australis,Diadasia australis,FALSE
Melissodes belfragei,Eucera belfragei,FALSE
Melissodes bishoppi,Tetraloniella spissa,FALSE
Melissodes bituberculata,Diadasia bituberculata,FALSE
Melissodes blakei,Melissodes menuachus,FALSE
Melissodes bombiformis,Ptilothrix bombiformis,FALSE
Melissodes brevicornis,Svastra cressonii,FALSE
Melissodes caliginosa,Svastra obliqua,FALSE
Melissodes chrysothamni,Melissodes semilupinus,FALSE
Melissodes comanche,Svastra comanche,FALSE
Melissodes compta,Svastra compta,FALSE
Melissodes condigna,Florilegus condignus,FALSE
Melissodes crenulaticornis,Tetraloniella crenulaticornis,FALSE
Melissodes densa,Diadasia enavata,FALSE
Melissodes dilecta,Eucera speciosa,FALSE
Melissodes diminuta,Diadasia diminuta,FALSE
Melissodes dubitata,Eucera dubitata,FALSE
Melissodes edwardsii,Eucera edwardsii,FALSE
Melissodes enavata,Diadasia enavata,FALSE
Melissodes frater,Eucera frater,FALSE
Melissodes fulvitarsis,Eucera fulvitarsis,FALSE
Melissodes fulvohirta,Eucera fulvohirta,FALSE
Melissodes georgica,Svastra atripes,FALSE
Melissodes hexacantha,Melissodes rivalis,FALSE
Melissodes honesta,Eucera belfragei,FALSE
Melissodes hortivagans,Melissodes communis,FALSE
Melissodes lepida,Eucera lepida,FALSE
Melissodes luteicornis,Martinapis luteicornis,FALSE
Melissodes nigrifrons,Diadasia nigrifrons,FALSE
Melissodes palustris,Florilegus condignus,FALSE
Melissodes perplexa,Melissodes denticulatus,FALSE
Melissodes petulca,Svastra petulca,FALSE
Melissodes pimella,Tetraloniella eriocarpi,FALSE
Melissodes praelauta,Melissodes pallidisignatus,FALSE
Melissodes pygmaea,Anthophorula pygmaea,FALSE
Melissodes sila,Svastra sila,FALSE
Melissodes speciosa,Eucera speciosa,FALSE
Melissodes spissa,Tetraloniella spissa,FALSE
Melissodes strenua,Xenoglossa strenua,FALSE
Melissodes stretchii,Eucera stretchii,FALSE
Melissodes suavis,Eucera suavis,FALSE
Melissodes tenuitarsis,Melissodes confusus,FALSE
Melissodes texana,Svastra texana,FALSE
Melissodes thurberiae,Melissodes thelypodii,FALSE
Melitta americaniformis,Melitta americana,FALSE
Melitta wilmattae,Melitta californica,FALSE
Metapsaenythia abdominalis,Protandrena abdominalis,FALSE
Micrandrena pacifica,Andrena melanochroa,FALSE
Neolarra abdominalis,Neolarra verbesinae,FALSE
Neolarra congregata,Neolarra verbesinae,FALSE
Neopasites calliopsidis,Holcopasites calliopsidis,FALSE
Neopasites punctulatus,Holcopasites illinoiensis,FALSE
Neopasites robertsoni,Holcopasites pulchellus,FALSE
Nomada antonita,Nomada snowii,FALSE
Nomada astori,Nomada erythraea,FALSE
Nomada beulahensis,Nomada vicina,FALSE
Nomada capitalis,Nomada imbricata,FALSE
Nomada carinicauda,Nomada depressa,FALSE
Nomada carolinae,Nomada ovata,FALSE
Nomada civilis,Nomada opposita,FALSE
Nomada clarkii,Nomada valida,FALSE
Nomada colorata,Nomada luteoloides,FALSE
Nomada cordleyi,Nomada latifrons,FALSE
Nomada cornelliana,Nomada perplexa,FALSE
Nomada crassula,Nomada fervida,FALSE
Nomada cymbalariae,Nomada accepta,FALSE
Nomada decepta,Nomada obliterata,FALSE
Nomada engelmanniae,Nomada wheeleri,FALSE
Nomada excurrens,Nomada hemphilli,FALSE
Nomada fowleri,Nomada obscurella,FALSE
Nomada grindeliae,Brachynomada grindeliae,FALSE
Nomada heiligbrodtii,Nomada texana,FALSE
Nomada heleniella,Brachynomada grindeliae,FALSE
Nomada hoodiana,Nomada depressa,FALSE
Nomada incerta,Nomada articulata,FALSE
Nomada indusata,Nomada augustiana,FALSE
Nomada inepta,Nomada gracilis,FALSE
Nomada kincaidiana,Nomada accepta,FALSE
Nomada kingstonensis,Nomada lehighensis,FALSE
Nomada magnifica,Nomada grandis,FALSE
Nomada media,Nomada depressa,FALSE
Nomada mera,Nomada cressonii,FALSE
Nomada modocorum,Nomada erythraea,FALSE
Nomada odontocera,Nomada latifrons,FALSE
Nomada oregonica,Nomada lewisi,FALSE
Nomada pacata,Nomada accepta,FALSE
Nomada packardiella,Nomada accepta,FALSE
Nomada penniger,Triopasites penniger,FALSE
Nomada pilosula,Epeoloides pilosulus,FALSE
Nomada pseudops,Nomada bethunei,FALSE
Nomada pulsatillae,Nomada valida,FALSE
Nomada sedae,Nomada sedi,FALSE
Nomada subsimilis,Nomada rhodosoma,FALSE
Nomada ultima,Nomada erythraea,FALSE
Nomada vinnula,Nomada edwardsii,FALSE
Nomada wisconsinensis,Nomada fervida,FALSE
Nomadopsis australior,Calliopsis australior,FALSE
Nomadopsis edwardsii,Calliopsis edwardsii,FALSE
Nomadopsis filiorum,Calliopsis filiorum,FALSE
Nomadopsis puellae,Calliopsis puellae,FALSE
Nomadopsis scitula,Calliopsis scitula,FALSE
Nomia acus,Nomia melanderi,FALSE
Nomia apacha,Dieunomia apacha,FALSE
Nomia arizonensis,Dieunomia nevadensis,FALSE
Nomia bakeri,Dieunomia nevadensis,FALSE
Nomia californiensis,Nomia tetrazonata,FALSE
Nomia heteropoda,Dieunomia heteropoda,FALSE
Nomia moctezumae,Nomia tetrazonata,FALSE
Nomia nevadensis,Dieunomia nevadensis,FALSE
Nomia pattoni,Dieunomia nevadensis,FALSE
Nomia triangulifera,Dieunomia triangulifera,FALSE
Oligotropus wilmingtoni,Megachile campanulae,FALSE
Osmia abjecta,Atoposmia abjecta,FALSE
Osmia abnormis,Osmia longula,FALSE
Osmia amala,Osmia nigrifrons,FALSE
Osmia armaticeps,Osmia montana,FALSE
Osmia bakeri,Osmia melanopleura,FALSE
Osmia basilissa,Osmia cobaltina,FALSE
Osmia besseyae,Atoposmia copelandica,FALSE
Osmia brevihirta,Osmia cyaneonitens,FALSE
Osmia bridwelli,Osmia cara,FALSE
Osmia casta,Osmia nigrifrons,FALSE
Osmia chlorops,Osmia simillima,FALSE
Osmia claremontensis,Osmia sedula,FALSE
Osmia cockerelli,Osmia dakotensis,FALSE
Osmia coerulescens,Osmia caerulescens,FALSE
Osmia corkinsi,Osmia trevoris,FALSE
Osmia cyanosoma,Osmia tristella,FALSE
Osmia davidsoniella,Osmia texana,FALSE
Osmia depressa,Osmia unca,FALSE
Osmia dubia,Osmia albolateralis,FALSE
Osmia faceta,Osmia texana,FALSE
Osmia florissanticola,Osmia integra,FALSE
Osmia fulgida,Hoplitis fulgida,FALSE
Osmia gaillardiae,Osmia marginipennis,FALSE
Osmia hendersoni,Osmia tarsata,FALSE
Osmia hesperella,Osmia cordata,FALSE
Osmia holochlora,Osmia bruneri,FALSE
Osmia hurdi,Osmia austromaritima,FALSE
Osmia hypoleuca,Osmia tristella,FALSE
Osmia kenoyeri,Osmia tarsata,FALSE
Osmia latitarsis,Osmia bucephala,FALSE
