scientificName,med_lat,med_long,n_chesshire,area_m2,area_ha,spherical_geometry,mean_doy,med_doy,quant10,quant90,flight_season
Pseudopanurgus aethiops,34.724,-109.136,200,2803843753594.979,280384375.3594979,TRUE,241.93333333333334,244,219.2,262,42.80000000000001
Pseudopanurgus albitarsis,38.06,-100.34,222,5923990920513.494,592399092.0513494,TRUE,198.83653846153842,200,163,248,85
Pseudopanurgus andrenoides,42.181,-75.96,115,2030521329838.2625,203052132.98382625,TRUE,242.6140350877193,250,227,261.4,34.39999999999998
Pseudopanurgus aristatus,19.0255,-99.13,20,21895338623.928295,2189533.8623928297,TRUE,176.9,187.5,121.80000000000003,228.9,107.09999999999998
Pseudopanurgus arizonicus,32.933,-110.864,2,31128189291.281982,3112818.9291281984,TRUE,232,232,232,232,0
Pseudopanurgus atricornis,32.5,-109.271,27,387072144647.04175,38707214.46470418,TRUE,230.5,230.5,219.7,241.29999999999998,21.599999999999994
Pseudopanurgus bakeri,32.1755,-105.628,22,1275842142738.4954,127584214.27384955,TRUE,182.11111111111111,194,70.4,267.99999999999994,197.59999999999994
Pseudopanurgus barberi,31.898000000000003,-109.20750000000001,8,4206823331.914795,420682.3331914795,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus boylei,32.051,-109.03200000000001,14,393765769090.4197,39376576.90904197,TRUE,256.3333333333333,244,244,273.6,29.600000000000023
Pseudopanurgus californicus,37.702,-120.468,1,3941060082.9866943,394106.0082986695,TRUE,97,97,97,97,0
Pseudopanurgus cazieri,31.343,-109.516,6,17236906381.986847,1723690.6381986847,TRUE,245,238,234.39999999999998,258.6,24.200000000000045
Pseudopanurgus citrinifrons,35.772,-105.155,1,806816782.2952576,80681.67822952576,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus citripes,31.542,-108.867,23,59745740707.174194,5974574.0707174195,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus compositarum,39.28,-89.882,73,885221470074.248,88522147.0074248,TRUE,253,263,247.3,283,35.69999999999999
Pseudopanurgus dakotensis,47.925,-98.816,1,6806959695.672869,680695.9695672869,TRUE,209,209,209,209,0
Pseudopanurgus dicksoni,31.950000000000003,-109.036,20,257072369959.83765,25707236.995983765,TRUE,240,239,219.2,266.59999999999997,47.39999999999998
Pseudopanurgus didirupa,38.8965,-106.987,8,157150383389.55807,15715038.338955808,TRUE,216.5,216.5,216.1,216.9,0.8000000000000114
Pseudopanurgus durangoensis,31.592,-109.28,3,1686913443.3969002,168691.34433969003,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus euphorbiae,31.536,-109.284,7,94648487040.23468,9464848.70402347,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus flavotinctus,32.6145,-109.2145,14,127607342289.3348,12760734.22893348,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus fraterculus,31.862499999999997,-109.0685,160,921680749151.222,92168074.91512221,TRUE,239.36986301369862,243,229.39999999999998,258.79999999999995,29.399999999999977
Pseudopanurgus helianthi,19.482999999999997,-99.06049999999999,16,1077601498348.2797,107760149.83482797,TRUE,267.8125,265,232.5,309.5,77
Pseudopanurgus illinoiensis,32.014,-96.417,31,2054117124807.7014,205411712.48077014,TRUE,161,122,97.8,271.2,173.39999999999998
Pseudopanurgus illustris,31.799500000000002,-109.2645,10,37111747161.67204,3711174.7161672045,TRUE,265,260,253.79999999999998,280.2,26.400000000000006
Pseudopanurgus innuptus,35.996,-105.301,2,25804099583.93329,2580409.958393329,TRUE,203,203,203,203,0
Pseudopanurgus irregularis,45.315,-116.9,2,34849635478.06543,3484963.5478065433,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus labrosiformis,39.28,-89.882,22,591424086008.6577,59142408.600865774,TRUE,245.14285714285714,245,228,258,30
Pseudopanurgus labrosus,39.28,-89.882,47,2565391839212.106,256539183.92121062,TRUE,230.31578947368422,230.5,215.7,260,44.30000000000001
Pseudopanurgus leucopterus,40.88549999999999,-106.26150000000001,2,28393131573.029663,2839313.1573029663,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus nanulus,31.5465,-109.27,56,39446731844.73453,3944673.184473453,TRUE,221,224,206.5,232.5,26
Pseudopanurgus neomexicanus,31.916,-109.276,15,56313238551.96115,5631323.855196116,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus occiduus,31.771500000000003,-109.5135,8,12244888301.448074,1224488.8301448075,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus ornatipes,29.732,-101.031,1,7457331273.977715,745733.1273977715,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus parvus,35.431,-98.3885,44,6432019098331.665,643201909.8331665,TRUE,210.70967741935485,210,172,241,69
Pseudopanurgus passiflorae,38.878,-89.882,23,685454914818.3228,68545491.48183228,TRUE,216.30434782608697,212,182.6,250.8,68.20000000000002
Pseudopanurgus pauper,39.28,-83.448,29,946562221087.6366,94656222.10876366,TRUE,180.11764705882354,166,153.4,241.8,88.4
Pseudopanurgus pectidellus,31.661,-109.21,31,191209074780.6585,19120907.478065852,TRUE,235.75,237,227,243.5,16.5
Pseudopanurgus pectiphilus,32.0075,-109.0385,30,171195508515.54956,17119550.851554956,TRUE,248.25,251.5,232.3,256.9,24.599999999999966
Pseudopanurgus perarmatus,31.882,-109.206,9,653031096.6164551,65303.10966164551,TRUE,236.2,239,226.8,243,16.19999999999999
Pseudopanurgus perlaevis,32.314,-106.779,1,2903095489.848068,290309.5489848068,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus pernitens,31.457,-110.239,1,3555460895.871479,355546.08958714793,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus perpunctatus,29.951999999999998,-109.07,6,147864818657.53607,14786481.865753608,TRUE,243,235,232,260.40000000000003,28.400000000000034
Pseudopanurgus piercei,46.877,-98.559,17,622709984477.8439,62270998.44778439,TRUE,236.2,228,228,248.8,20.80000000000001
Pseudopanurgus planatus,31.457,-110.239,1,1019522989.1148453,101952.29891148453,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus platycephalus,19.516,-101.609,3,63419101245.447754,6341910.124544776,TRUE,234.66666666666666,243,175.79999999999998,290.2,114.4
Pseudopanurgus porterae,35.773,-105.511,11,1239549658076.5369,123954965.8076537,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus pulchricornis,39.355,-106.314,1,3660045353.4906006,366004.5353490601,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus readioi,19.354,-99.41,4,70412734912.06204,7041273.4912062045,TRUE,210.66666666666666,212,208,212.79999999999998,4.799999999999983
Pseudopanurgus renimaculatus,43.826,-101.618,35,1783059067397.8367,178305906.73978367,TRUE,242.23076923076923,245,223.2,290,66.80000000000001
Pseudopanurgus rudbeckiae,39.28,-85.9105,24,1102689866173.3438,110268986.61733438,TRUE,237.14285714285714,237,218,253,35
Pseudopanurgus rugosus,38.785,-89.882,63,3048441571424.1655,304844157.1424166,TRUE,221.2037037037037,232,147.60000000000002,264,116.39999999999998
Pseudopanurgus simulans,47.506,-100.674,4,80073475742.56926,8007347.574256927,TRUE,NA,NA,NA,NA,NA
Pseudopanurgus solidaginis,39.28,-89.882,49,7088033441079.081,708803344.1079081,TRUE,246.46666666666667,246,224,273.8,49.80000000000001
Pseudopanurgus subglaber,27.266,-102.133,9,72390367391.2618,7239036.73912618,TRUE,89.375,88,84.4,94.6,10.199999999999989
Pseudopanurgus texanus,28.976,-100.21600000000001,4,24634543198.68125,2463454.3198681255,TRUE,143,143,143,143,0
Pseudopanurgus townsendi,31.335,-109.26,8,79434153597.25345,7943415.359725345,TRUE,196.2,207,147.6,232.2,84.6
Pseudopanurgus verticalis,32.006,-109.036,29,90630372481.52078,9063037.248152079,TRUE,239.42857142857142,234,220.29999999999998,265.8,45.50000000000003
Pseudopanurgus virginicus,37.233000000000004,-80.945,4,29645851044.8118,2964585.1044811797,TRUE,167.66666666666666,173,156.2,177,20.80000000000001
Pseudopanurgus ximenesiae,32.314,-106.779,1,1680172886.397522,168017.2886397522,TRUE,NA,NA,NA,NA,NA
Ptiloglossa arizonensis,31.881,-109.156,48,1253545567776.2056,125354556.77762057,TRUE,215.2,222,187.4,241.6,54.19999999999999
Ptiloglossa jonesi,31.344,-109.537,41,1829369603222.2495,182936960.32222497,TRUE,226.37142857142857,221,203,248,45
Ptiloglossa mexicana,17.851,-97.526,44,1006407179665.2148,100640717.96652149,TRUE,196.7674418604651,201,21.8,339.8000000000001,318.0000000000001
Ptilothrix bombiformis,38.898,-76.986,944,3040674500921.463,304067450.0921463,TRUE,203.15575620767495,203,174.5,234,59.5
Rhopalolemma robertsi,33.671499999999995,-114.012,4,48380997579.22116,4838099.757922117,TRUE,109.5,114,90.4,125,34.599999999999994
Rhopalolemma rotundiceps,33.048,-112.03,7,46282009567.34636,4628200.956734636,TRUE,121.4,84,74.6,205.59999999999994,130.99999999999994
Simanthedon linsleyi,31.387,-109.13,19,279880377034.4793,27988037.70344793,TRUE,218.125,233.5,143,257,114
Sphecodes antennariae,39.156,-76.896,17,1009762768880.6243,100976276.88806243,TRUE,224.625,246.5,108.5,278,169.5
Sphecodes aroniae,40.902,-74.8485,72,1777675289324.7632,177767528.93247634,TRUE,147.10714285714286,150.5,118.4,170.8,52.400000000000006
Sphecodes arvensiformis,41.25,-117.061,75,1932981404065.8716,193298140.40658715,TRUE,176.86,182,128.3,220,91.69999999999999
Sphecodes asclepiadis,33.786500000000004,-105.3745,2,20815235593.597992,2081523.5593597994,TRUE,98,98,98,98,0
Sphecodes atlantis,41.388,-74.138,115,4320283812578.5664,432028381.25785667,TRUE,195.49056603773585,188,136,257.2000000000001,121.2000000000001
Sphecodes autumnalis,42.587,-73.90299999999999,40,1380803497763.6343,138080349.77636343,TRUE,234.05882352941177,228,210.60000000000002,258.4,47.799999999999955
Sphecodes banksii,41.739999999999995,-73.8225,22,839767463666.6589,83976746.3666659,TRUE,191.6153846153846,198,145,228.2,83.19999999999999
Sphecodes brachycephalus,28.5655,-81.6635,34,4769411002825.481,476941100.2825482,TRUE,145.91666666666666,115.5,78.9,250.5,171.6
Sphecodes castaneae,38.883,-77.172,1,4954729727.351906,495472.9727351906,TRUE,NA,NA,NA,NA,NA
Sphecodes clematidis,43.16,-81.47800000000001,28,3310065863346.277,331006586.3346277,TRUE,183.85,169,128,260.6,132.60000000000002
Sphecodes columbiae,47.392,-119.491,1,2749614588.8966217,274961.4588896622,TRUE,193,193,193,193,0
Sphecodes confertus,41.852999999999994,-76.497,142,2280580243001.4756,228058024.30014756,TRUE,184.41558441558442,188,121,242,121
Sphecodes coronus,41.4125,-73.93299999999999,176,2803874448768.5273,280387444.87685275,TRUE,171.15068493150685,168,114.79999999999998,235,120.20000000000002
Sphecodes crawfordi,35.431,-83.447,1,845121445.7640209,84512.14457640209,TRUE,241,241,241,241,0
Sphecodes cressonii,41.324,-83.68,112,2463944085715.8794,246394408.57158795,TRUE,199.53225806451613,203.5,131.1,279.79999999999995,148.69999999999996
Sphecodes davisii,42.603,-73.964,200,3369116112040.3506,336911611.2040351,TRUE,212.25892857142858,216,153,275.9,122.89999999999998
Sphecodes dichrous,42.016000000000005,-82.289,212,5496116521769.41,549611652.176941,TRUE,190.36036036036037,199,132,233,101
Sphecodes eustictus,39.9525,-105.213,30,123810543444.50473,12381054.344450474,TRUE,176.4,165,149.5,189.79999999999995,40.299999999999955
Sphecodes exaltus,35.174,-79.392,1,1877297381.5677948,187729.7381567795,TRUE,266,266,266,266,0
Sphecodes fattigi,40.900999999999996,-80.617,16,2086389138818.9695,208638913.88189697,TRUE,209.83333333333334,226,134,269.5,135.5
Sphecodes fragariae,35.772,-105.155,1,1653274464.210167,165327.4464210167,TRUE,NA,NA,NA,NA,NA
Sphecodes galerus,42.631,-71.112,31,1052229430494.3784,105222943.04943785,TRUE,217.68965517241378,239,145.6,270.6,125.00000000000003
Sphecodes heraclei,28.776,-81.2,205,4686572349203.054,468657234.9203054,TRUE,187.39354838709679,188,99.39999999999999,279.79999999999995,180.39999999999998
Sphecodes hydrangeae,39.7285,-81.171,2,54541045193.11035,5454104.519311035,TRUE,176,176,176,176,0
Sphecodes illinoensis,42,-76.375,61,1180517974992.132,118051797.49921322,TRUE,208.89473684210526,225.5,134.4,264.3,129.9
Sphecodes johnsonii,41.535,-72.692,77,1608935829549.0063,160893582.95490065,TRUE,247.33333333333334,247,228,271.8,43.80000000000001
Sphecodes kincaidii,47.038,-122.901,1,674781980.6898899,67478.19806898899,TRUE,170,170,170,170,0
Sphecodes lautipennis,40.015,-106.956,3,370173131972.97485,37017313.19729748,TRUE,246,246,246,246,0
Sphecodes levis,42.133,-73.962,47,2175981826969.4692,217598182.69694695,TRUE,184.77777777777777,169.5,120,259.20000000000005,139.20000000000005
Sphecodes mandibularis,42.012,-83.912,261,4129011752014.2524,412901175.20142525,TRUE,192.6519607843137,193,136.3,264.40000000000003,128.10000000000002
Sphecodes manni,39.02,-97.17,3,999695600634.0901,99969560.06340902,TRUE,186.33333333333334,161,142.6,240.2,97.6
Sphecodes millsi,40.255,-105.616,1,3336025226.2643585,333602.52262643585,TRUE,NA,NA,NA,NA,NA
Sphecodes minor,39.841,-90.278,99,7288483308359.931,728848330.835993,TRUE,143.24285714285713,136.5,109,189.20000000000002,80.20000000000002
Sphecodes nigricorpus,42,-73.081,1,1292389275.1290588,129238.9275129059,TRUE,NA,NA,NA,NA,NA
Sphecodes nitidissimus,40.476,-106.827,1,5779547982.32328,577954.798232328,TRUE,NA,NA,NA,NA,NA
Sphecodes paraplesius,41.48,-71.523,1,4220485639.258902,422048.56392589025,TRUE,170,170,170,170,0
Sphecodes patruelis,40.1565,-116.76,2,17147112042.779327,1714711.2042779329,TRUE,171,171,163,179,16
Sphecodes pecosensis,38.135,-111.739,73,4093886249829.764,409388624.98297644,TRUE,174.71153846153845,164.5,129.4,240.7,111.29999999999998
Sphecodes perlustrans,32.276,-106.767,1,3012148582.900627,301214.85829006275,TRUE,NA,NA,NA,NA,NA
Sphecodes pimpinellae,41.2595,-74.4265,44,1448475193090.0745,144847519.30900747,TRUE,211.1904761904762,231,125,282,157
Sphecodes prosphorus,44.241,-75.326,32,3823506624038.1016,382350662.4038102,TRUE,201.35294117647058,213,163,230.39999999999998,67.39999999999998
Sphecodes pulsatillae,40.015,-105.27,1,3986319201.5116386,398631.9201511639,TRUE,103,103,103,103,0
Sphecodes pycnanthemi,39.28,-89.882,6,73570022228.72766,7357002.222872767,TRUE,178.83333333333334,170.5,144.5,221.5,77
Sphecodes ranunculi,42.17,-76.669,191,2248492808962.471,224849280.89624712,TRUE,153.5142857142857,145,122.4,187.60000000000002,65.20000000000002
Sphecodes rhois,26.583,-102.583,21,492862342169.6457,49286234.21696457,TRUE,137.3,88,78.69999999999999,252.00000000000006,173.30000000000007
Sphecodes semicoloratus,32.314,-106.779,1,5995690182.582405,599569.0182582405,TRUE,NA,NA,NA,NA,NA
Sphecodes smilacinae,39.28,-89.882,3,5050698620.603455,505069.8620603455,TRUE,185.33333333333334,213,138.6,221,82.4
Sphecodes solonis,49.09,-90.856,31,6550211602631.622,655021160.2631623,TRUE,202.7826086956522,207,175.2,223.2,48
Sphecodes sophiae,38.1405,-105.28,12,1319084041067.294,131908404.1067294,TRUE,138.66666666666666,156,82.4,180.59999999999997,98.19999999999996
Sphecodes townesi,41.324,-76.144,15,358521642289.0464,35852164.22890464,TRUE,194.85714285714286,181,157.39999999999998,233.6,76.20000000000002
Sphecodes veganus,36.873000000000005,-101.5335,2,20740615410.39714,2074061.5410397141,TRUE,278,278,278,278,0
Sphecodosoma beameri,26.691499999999998,-103.40100000000001,26,553410699448.9052,55341069.94489052,TRUE,86.73076923076923,84.5,76,102,26
Sphecodosoma dicksoni,31.683,-109.097,47,804021863755.0522,80402186.37550522,TRUE,137.12121212121212,121,94.19999999999999,241,146.8
Sphecodosoma pratti,33.0525,-99.265,8,560224072549.2712,56022407.25492713,TRUE,125.875,119,103.39999999999999,153,49.60000000000001
Stelis acutiventris,32.674,-115.071,9,63154912493.69586,6315491.249369587,TRUE,111.5,103.5,96,135,39
Stelis alta,41.1685,-111.658,2,4039378761.861908,403937.8761861908,TRUE,213,213,213,213,0
Stelis anthocopae,36.94,-117.21,5,27966078755.72957,2796607.875572957,TRUE,115.5,113,101.1,131.9,30.80000000000001
Stelis anthracina,35.182,-114.738,21,125543183436.81921,12554318.343681922,TRUE,103.7,99.5,72.9,134.1,61.19999999999999
Stelis ashmeadiellae,37.7265,-120.5715,6,873127760431.0155,87312776.04310155,TRUE,191.66666666666666,195,183,199,16
Stelis ater,29.22,-82.337,5,5916145807.69751,591614.580769751,TRUE,90.5,92,83.80000000000001,96,12.199999999999989
Stelis australis,32.0155,-82.957,12,1296688492772.448,129668849.2772448,TRUE,210.4,212,167.8,250.1,82.29999999999998
Stelis broemelingi,31.469,-109.40299999999999,2,1768113395.0797005,176811.33950797006,TRUE,240.5,240.5,240.1,240.9,0.8000000000000114
Stelis calliphorina,41.8865,-119.64349999999999,62,1277846208913.9119,127784620.89139119,TRUE,186.19607843137254,186,165,215,50
Stelis callura,41.768,-111.964,41,1126692404552.4802,112669240.45524803,TRUE,177.15,180.5,152.9,197.70000000000002,44.80000000000001
Stelis carnifex,38.043,-117.021,61,1829959924129.9526,182995992.41299528,TRUE,170.46153846153845,171,149.1,193.8,44.70000000000002
Stelis coarctatus,45.291,-93.102,71,4170509919603.314,417050991.96033144,TRUE,132.75384615384615,114,98.4,192,93.6
Stelis cockerelli,36.5775,-116.2575,8,686018938032.5997,68601893.80325998,TRUE,131.16666666666666,125.5,94.5,173.5,79
Stelis costalis,28.593,-98.884,31,3833107384665.0547,383310738.46650547,TRUE,186.20689655172413,197,103,249.39999999999998,146.39999999999998
Stelis diversicolor,32.589,-96.105,17,2344096506898.7637,234409650.68987638,TRUE,143.4375,136,109,191.5,82.5
Stelis elegans,38.813,-105.999,15,180688122907.84082,18068812.290784083,TRUE,195.16666666666666,185.5,166.7,242.4,75.70000000000002
Stelis elongativentris,31.332,-109.26,231,234041835449.33234,23404183.544933233,TRUE,119.32735426008969,119,97.2,136,38.8
Stelis foederalis,45.164,-104.043,123,7859215550544.663,785921555.0544664,TRUE,186.55,183,157,219.10000000000002,62.10000000000002
Stelis grossa,29.708,-81.983,1,4621308013.265732,462130.8013265732,TRUE,NA,NA,NA,NA,NA
Stelis hemirhoda,36.191,-115.014,5,40387324915.96423,4038732.4915964236,TRUE,107.75,105,99.2,118.5,19.299999999999997
Stelis holocyanea,42.737,-117.018,23,542748903431.8712,54274890.34318712,TRUE,180.21052631578948,182,154,212.59999999999997,58.599999999999966
Stelis hurdi,36.7095,-121.5675,2,15219440127.008667,1521944.0127008667,TRUE,113.5,113.5,81.1,145.9,64.80000000000001
Stelis imperialis,34.17,-111.6515,6,148213669374.7757,14821366.93747757,TRUE,109.5,102.5,91.1,133.5,42.400000000000006
Stelis interrupta,37.433499999999995,-117.275,10,507087584945.0972,50708758.49450973,TRUE,152,155,134,164.8,30.80000000000001
Stelis joanae,36.215,-115.014,1,1180984855.9607277,118098.48559607277,TRUE,NA,NA,NA,NA,NA
Stelis labiata,42.708,-82.521,19,1330115150893.759,133011515.08937591,TRUE,179,169.5,151.6,205.29999999999998,53.69999999999999
Stelis lamelliterga,37.285,-111.443,7,88831664113.3659,8883166.411336591,TRUE,158.2,168,141,170,29
Stelis lateralis,39.296,-82.049,155,8528209024306.729,852820902.4306729,TRUE,150.32758620689654,150.5,116,184,68
Stelis laticincta,37.503,-120.009,192,703257772166.519,70325777.2166519,TRUE,211.1767955801105,212,181,243,62
Stelis linsleyi,37.582,-119.906,1,4579997326.333206,457999.7326333206,TRUE,NA,NA,NA,NA,NA
Stelis louisae,38.619,-82.229,215,3350710764157.7676,335071076.4157768,TRUE,211.06735751295338,213,165,259,94
